"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","preprocessing_time","coarsening_time","initial_partitioning_time","batch_uncontraction_time","label_propagation_time","fm_time","objective","km1","cut","failed"
"Mt-KaHyPar-Q","dielFilterV2clx.mtx.hgr","no",2,8,0.03,64,0.0230818,1.95349,0.187551,0.36347,0.294305,0.275436,0.10168,0.399913,"km1",34066,33666,"no"
"Mt-KaHyPar-Q","dielFilterV2clx.mtx.hgr","no",3,8,0.03,64,0.0148741,1.99935,0.184425,0.357812,0.318824,0.269424,0.10183,0.408342,"km1",33366,32934,"no"
"Mt-KaHyPar-Q","dielFilterV2clx.mtx.hgr","no",4,8,0.03,64,0.0219883,1.88845,0.181562,0.354399,0.279851,0.2692,0.0873875,0.376585,"km1",32820,32430,"no"
"Mt-KaHyPar-Q","dielFilterV2clx.mtx.hgr","no",5,8,0.03,64,0.0230291,1.85887,0.185588,0.352922,0.316774,0.271912,0.103323,0.377324,"km1",33222,32730,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",1,16,0.03,64,0.0184543,4.703,0.316946,0.662907,0.513522,0.551022,0.322366,1.49906,"km1",91466,88990,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",2,16,0.03,64,0.0228363,4.4594,0.327854,0.677598,0.52899,0.541814,0.269378,1.352,"km1",90938,88376,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",3,16,0.03,64,0.0143072,4.68917,0.325811,0.670018,0.526737,0.549949,0.316138,1.41068,"km1",90492,87644,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",4,16,0.03,64,0.0196293,4.81294,0.336935,0.685439,0.530549,0.547198,0.32539,1.43364,"km1",90306,87716,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,16,0.03,64,0.0216613,4.56539,0.325309,0.669971,0.573024,0.54751,0.304282,1.46645,"km1",90452,87604,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",1,2,0.03,64,0.000687715,2.06969,0.318321,0.707985,0.0201791,0.564572,0.0266467,0.0634243,"km1",6164,6164,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",2,2,0.03,64,0.0104609,2.0046,0.329254,0.698567,0.0196073,0.567649,0.0253431,0.0701473,"km1",6370,6370,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",3,2,0.03,64,1.72793e-06,1.98962,0.325198,0.702303,0.0190766,0.551999,0.0228002,0.0680829,"km1",6146,6146,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",4,2,0.03,64,0.00459283,2.02442,0.34007,0.713757,0.0211312,0.552097,0.0210826,0.051609,"km1",5920,5920,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,2,0.03,64,3.28306e-05,2.08169,0.331333,0.719813,0.0217152,0.575578,0.0162322,0.0660319,"km1",6396,6396,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",1,64,0.03,64,0.0281986,11.7401,0.320686,0.644502,1.60103,0.554329,0.684716,5.38801,"km1",216408,198452,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",2,64,0.03,64,0.0266504,11.2333,0.333253,0.658102,1.6435,0.555016,0.665183,4.926,"km1",214556,196838,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",3,64,0.03,64,0.0278669,11.3242,0.330501,0.65662,1.59925,0.547186,0.63916,5.12507,"km1",217956,199908,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",4,64,0.03,64,0.0275351,11.668,0.327437,0.643217,1.54939,0.547561,0.68697,5.46683,"km1",215994,198998,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,64,0.03,64,0.0265399,11.5236,0.336805,0.639671,1.60557,0.558001,0.689272,5.2424,"km1",214284,196690,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",1,8,0.03,64,0.0216544,3.2095,0.322632,0.678312,0.276224,0.545072,0.166954,0.724544,"km1",50890,50848,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",2,8,0.03,64,0.0242255,3.17277,0.328592,0.680686,0.316311,0.550019,0.167119,0.691336,"km1",51404,51404,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",3,8,0.03,64,0.0262783,3.3702,0.327449,0.674344,0.2754,0.552567,0.154228,0.717206,"km1",50256,50086,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",4,8,0.03,64,0.0212328,3.25104,0.330427,0.681074,0.303837,0.55335,0.148989,0.641717,"km1",50010,49854,"no"
"Mt-KaHyPar-Q","dielFilterV2real.mtx.hgr","no",5,8,0.03,64,0.0232648,3.13519,0.331636,0.670899,0.284568,0.534908,0.167725,0.716431,"km1",50410,50328,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,16,0.03,64,0.0294946,2.34238,0.189663,0.353772,0.552312,0.221207,0.157431,0.52006,"km1",68943,66645,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,16,0.03,64,0.0230629,2.26516,0.19508,0.35712,0.542631,0.221442,0.129047,0.479546,"km1",68583,66216,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,16,0.03,64,0.00635561,2.2395,0.192619,0.359888,0.526701,0.223105,0.163914,0.47019,"km1",69285,66330,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,16,0.03,64,0.0202086,2.23058,0.18756,0.350089,0.525077,0.222047,0.150927,0.48498,"km1",70122,67614,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,16,0.03,64,0.0235576,2.28927,0.186582,0.350037,0.525613,0.222581,0.152392,0.522079,"km1",68829,66792,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,2,0.03,64,0.00719777,0.96789,0.186444,0.364321,0.0212779,0.215379,0.00972519,0.0191064,"km1",2070,2070,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,2,0.03,64,0.00675059,0.985981,0.19618,0.359697,0.0215125,0.219422,0.00952983,0.0248413,"km1",2079,2079,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,2,0.03,64,0.000380583,0.963792,0.185157,0.352604,0.0196173,0.220642,0.00816225,0.0220994,"km1",2064,2064,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,2,0.03,64,0.000504272,0.979503,0.193542,0.358837,0.0201813,0.219594,0.00773906,0.0208043,"km1",2064,2064,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,2,0.03,64,0.00455748,0.966534,0.187624,0.35573,0.0210774,0.219209,0.0076913,0.0204255,"km1",2109,2109,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,64,0.03,64,0.0239001,4.29225,0.186424,0.337751,1.18109,0.238837,0.274125,1.40531,"km1",167283,143328,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,64,0.03,64,0.025118,4.60133,0.199767,0.348686,1.2898,0.239547,0.269876,1.47332,"km1",165021,141486,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,64,0.03,64,0.0208555,4.26738,0.188875,0.346699,1.22025,0.236945,0.300579,1.36933,"km1",166068,141843,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,64,0.03,64,0.0258791,4.37919,0.195364,0.348294,1.24052,0.236535,0.27404,1.38337,"km1",164754,140706,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,64,0.03,64,0.0190288,4.71684,0.196363,0.34856,1.31522,0.237073,0.257086,1.36448,"km1",166005,142176,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",1,8,0.03,64,0.0210272,1.46588,0.184029,0.368893,0.28089,0.215448,0.062175,0.156423,"km1",26991,26565,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",2,8,0.03,64,0.0212936,1.50167,0.200352,0.358089,0.310407,0.217737,0.0625638,0.160943,"km1",27291,26850,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",3,8,0.03,64,0.0288862,1.45755,0.191696,0.361166,0.281574,0.215797,0.0595171,0.155821,"km1",27198,26721,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",4,8,0.03,64,0.0286198,1.51083,0.189906,0.354355,0.301064,0.215507,0.0606138,0.174408,"km1",27033,26487,"no"
"Mt-KaHyPar-Q","dielFilterV3clx.mtx.hgr","no",5,8,0.03,64,0.0250994,1.49246,0.189742,0.355894,0.315804,0.214684,0.0615007,0.170334,"km1",27165,26700,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,16,0.03,64,0.0154511,4.79573,0.447572,1.08847,0.552189,0.62246,0.311798,0.988189,"km1",118485,113571,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,16,0.03,64,0.00723954,4.8411,0.446237,1.1052,0.561878,0.632613,0.314553,0.945058,"km1",117210,112512,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,16,0.03,64,0.0238803,4.93456,0.449816,1.09547,0.513563,0.624404,0.326328,1.07962,"km1",119256,114693,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,16,0.03,64,0.0163216,5.0055,0.441348,1.09878,0.538288,0.628303,0.323114,1.04869,"km1",118392,113685,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,16,0.03,64,0.0205145,4.92895,0.452207,1.10584,0.5823,0.62412,0.349777,1.08957,"km1",120315,115485,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,2,0.03,64,0.00322808,2.67435,0.454478,1.10853,0.0199185,0.629568,0.0226225,0.0450305,"km1",6813,6813,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,2,0.03,64,0.00274749,2.71796,0.44769,1.13705,0.0222384,0.624924,0.0230683,0.0431,"km1",6963,6963,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,2,0.03,64,0.0030304,2.71695,0.456503,1.1269,0.0206195,0.627928,0.0233469,0.0446263,"km1",7152,7152,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,2,0.03,64,0.000611158,2.70792,0.464018,1.12115,0.0199909,0.628174,0.0207081,0.0360805,"km1",6738,6738,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,2,0.03,64,0.00911478,2.7119,0.458064,1.12012,0.0191873,0.620975,0.0223491,0.0397936,"km1",7239,7239,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,64,0.03,64,0.0266365,9.77998,0.452733,1.09191,1.42102,0.660061,0.64672,3.36849,"km1",269265,241599,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,64,0.03,64,0.0277971,9.97093,0.448808,1.10314,1.43671,0.663702,0.677476,3.65026,"km1",272418,244569,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,64,0.03,64,0.0267526,9.74603,0.459605,1.08345,1.53714,0.654976,0.570563,3.58759,"km1",267777,240327,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,64,0.03,64,0.0243733,10.3105,0.445983,1.08499,1.53582,0.661089,0.62579,3.53328,"km1",270210,242178,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,64,0.03,64,0.0292479,9.31569,0.449506,1.08046,1.37753,0.65916,0.572798,3.35669,"km1",272517,244197,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",1,8,0.03,64,0.0234743,3.69999,0.445531,1.10562,0.294277,0.620622,0.163767,0.469257,"km1",67677,67332,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",2,8,0.03,64,0.0134346,3.69891,0.448291,1.11445,0.279955,0.62288,0.164251,0.500178,"km1",64743,64407,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",3,8,0.03,64,0.00491828,3.67831,0.445527,1.09871,0.301763,0.617493,0.177134,0.488938,"km1",65145,65145,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",4,8,0.03,64,0.0221758,3.78584,0.447245,1.09006,0.299309,0.617544,0.178346,0.567101,"km1",65070,65070,"no"
"Mt-KaHyPar-Q","dielFilterV3real.mtx.hgr","no",5,8,0.03,64,0.0166627,3.66995,0.449858,1.11658,0.320869,0.619865,0.17534,0.452691,"km1",66123,65628,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,16,0.03,64,0.0299501,4.81799,0.260715,0.45634,0.605963,0.387139,0.240651,2.24347,"km1",127908,117957,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,16,0.03,64,0.0299501,4.60582,0.273508,0.457261,0.576556,0.390769,0.237898,2.06008,"km1",126855,116988,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,16,0.03,64,0.0299501,4.99284,0.266175,0.463624,0.578565,0.397459,0.255509,2.35519,"km1",128475,118416,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,16,0.03,64,0.0297941,4.88934,0.263706,0.446225,0.580901,0.384932,0.240612,2.27385,"km1",129864,119601,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,16,0.03,64,0.0298981,4.84863,0.265446,0.453788,0.542105,0.391869,0.252626,2.20062,"km1",128847,118164,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,2,0.03,64,0.000207987,1.9232,0.259264,0.474252,0.0297286,0.402205,0.0552638,0.391697,"km1",24414,24414,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,2,0.03,64,0.0276622,1.75543,0.265794,0.478322,0.0298656,0.388287,0.0469534,0.279082,"km1",20808,20808,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,2,0.03,64,0.0211496,1.78358,0.263466,0.484678,0.0312695,0.390544,0.046965,0.25042,"km1",22800,22800,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,2,0.03,64,3.24979e-05,1.69661,0.26416,0.481496,0.0297548,0.391068,0.0421374,0.237151,"km1",22452,22452,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,2,0.03,64,0.0093464,1.74132,0.263051,0.472162,0.0311392,0.386923,0.0476218,0.275114,"km1",22881,22881,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,64,0.03,64,0.0299501,11.1733,0.25993,0.443086,1.44669,0.37266,0.447699,6.64519,"km1",256485,219579,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,64,0.03,64,0.0299501,11.8344,0.267727,0.435167,1.47231,0.372713,0.482115,7.2237,"km1",258462,221109,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,64,0.03,64,0.0299501,12.1788,0.268334,0.44372,1.5932,0.375967,0.45701,7.18328,"km1",258549,221325,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,64,0.03,64,0.0299501,11.5628,0.266672,0.434451,1.64157,0.373563,0.441729,6.87882,"km1",256308,219510,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,64,0.03,64,0.0299501,12.9027,0.266517,0.430832,1.51515,0.377717,0.449528,7.18009,"km1",254619,218034,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",1,8,0.03,64,0.0287282,3.50678,0.258278,0.459135,0.335413,0.386947,0.178795,1.44943,"km1",87069,82422,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",2,8,0.03,64,0.0290661,3.58878,0.26725,0.468014,0.316341,0.389934,0.168713,1.51517,"km1",88146,83151,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",3,8,0.03,64,0.0217606,3.53236,0.265452,0.470317,0.346067,0.391064,0.167312,1.41581,"km1",87426,82647,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",4,8,0.03,64,0.0210587,3.52697,0.263543,0.468528,0.326062,0.385297,0.180139,1.41666,"km1",86166,81795,"no"
"Mt-KaHyPar-Q","Emilia_923.mtx.hgr","no",5,8,0.03,64,0.0294041,3.45354,0.264644,0.462265,0.327308,0.387083,0.169787,1.33238,"km1",87591,82857,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,16,0.03,64,0.0223822,2.65683,0.143337,0.287656,0.573803,0.212843,0.166382,0.826519,"km1",59647,57579,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,16,0.03,64,0.0252492,2.55246,0.152902,0.298365,0.591804,0.21401,0.162564,0.777115,"km1",58742,56402,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,16,0.03,64,0.0245651,2.74652,0.146158,0.287956,0.534841,0.213757,0.181602,0.827894,"km1",58635,56481,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,16,0.03,64,0.0209487,2.5888,0.151301,0.290454,0.554454,0.218455,0.174287,0.814927,"km1",60038,57928,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,16,0.03,64,0.026976,2.68984,0.149523,0.282659,0.550806,0.214808,0.170491,0.875211,"km1",58960,56816,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,2,0.03,64,0.0107351,0.961868,0.142152,0.311112,0.0222407,0.227837,0.0248866,0.055277,"km1",7050,7050,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,2,0.03,64,0,0.966537,0.144561,0.311801,0.0217592,0.226751,0.0197485,0.0632239,"km1",7398,7398,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,2,0.03,64,0.0106659,0.947403,0.145825,0.305304,0.0208082,0.224335,0.0216806,0.0460686,"km1",7338,7338,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,2,0.03,64,0.0197271,0.969568,0.14305,0.304302,0.0218781,0.22678,0.0259948,0.064137,"km1",7434,7434,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,2,0.03,64,0.00418652,0.978284,0.143554,0.312028,0.0226195,0.230454,0.027437,0.0620568,"km1",7650,7650,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,64,0.03,64,0.0194162,6.67113,0.145662,0.280949,1.45617,0.211912,0.391976,2.94121,"km1",143767,131165,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,64,0.03,64,0.0271045,7.04054,0.152881,0.289305,1.49787,0.21335,0.386555,3.04779,"km1",142581,129683,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,64,0.03,64,0.0274954,7.49468,0.149956,0.287633,1.66113,0.216485,0.365273,3.33171,"km1",143840,130976,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,64,0.03,64,0.0289289,7.36271,0.152188,0.285553,1.44193,0.214383,0.387472,3.30512,"km1",143341,130437,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,64,0.03,64,0.0297107,7.47593,0.149657,0.283924,1.44757,0.216329,0.381116,3.45346,"km1",145032,132298,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",1,8,0.03,64,0.0183749,1.68646,0.143978,0.302513,0.278898,0.214578,0.0959924,0.388411,"km1",33824,33082,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",2,8,0.03,64,0.0212582,1.714,0.147592,0.295927,0.295883,0.219427,0.108753,0.408777,"km1",34998,34228,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",3,8,0.03,64,0.0124454,1.71761,0.148615,0.297289,0.309422,0.220267,0.104137,0.371107,"km1",33710,32964,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",4,8,0.03,64,0.025852,1.6395,0.147936,0.300353,0.283054,0.213541,0.0895438,0.340549,"km1",30416,29606,"no"
"Mt-KaHyPar-Q","fem_hifreq_circuit.mtx.hgr","no",5,8,0.03,64,0.0187007,1.73017,0.14507,0.302984,0.268859,0.21762,0.116502,0.457142,"km1",34125,33383,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,16,0.03,64,0.0291411,4.11752,0.581239,1.02422,0.391205,0.684614,0.114462,0.837149,"km1",78162,77562,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,16,0.03,64,0.03,4.29096,0.595497,1.03622,0.402426,0.687881,0.111455,0.894206,"km1",78708,78024,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,16,0.03,64,0.0299898,4.02132,0.585836,1.02712,0.388776,0.689105,0.11497,0.808648,"km1",76830,76230,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,16,0.03,64,0.03,4.15581,0.586859,1.02614,0.37626,0.679389,0.115641,0.849291,"km1",79803,79335,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,16,0.03,64,0.029816,4.20289,0.585674,1.0405,0.404797,0.684961,0.122283,0.846328,"km1",82518,82182,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,2,0.03,64,0.000157209,2.76353,0.58536,1.07254,0.0151449,0.703029,0.00777129,0.0582509,"km1",3573,3573,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,2,0.03,64,0.001852,2.76607,0.588207,1.07963,0.010857,0.713685,0.00664194,0.048089,"km1",3384,3384,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,2,0.03,64,0.00261121,2.77398,0.595596,1.08301,0.0107001,0.704197,0.00631001,0.045154,"km1",3132,3132,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,2,0.03,64,0.00804068,2.76456,0.588738,1.07704,0.0126053,0.703518,0.00667542,0.0438729,"km1",3024,3024,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,2,0.03,64,0.00261121,2.76848,0.585845,1.05853,0.0109565,0.716544,0.00625599,0.0683323,"km1",2952,2952,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,64,0.03,64,0.0299387,9.88241,0.583635,0.998296,1.24877,0.732487,0.323422,4.18849,"km1",209448,199938,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,64,0.03,64,0.0299387,10.0229,0.58385,1.0075,1.29505,0.734839,0.32682,4.30946,"km1",209622,200046,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,64,0.03,64,0.0299387,9.93667,0.583276,1.0201,1.18235,0.736433,0.317856,4.20473,"km1",212277,202245,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,64,0.03,64,0.0299796,9.98618,0.586067,1.00946,1.13356,0.737352,0.325646,4.24027,"km1",210198,200274,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,64,0.03,64,0.0299796,10.1305,0.585473,0.999976,1.32348,0.732239,0.33249,4.26267,"km1",209268,199422,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",1,8,0.03,64,0.0237423,3.26893,0.592347,1.05538,0.20124,0.68064,0.0492693,0.270983,"km1",40584,40584,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",2,8,0.03,64,0.020184,3.3599,0.585364,1.05838,0.18608,0.682013,0.0600667,0.389423,"km1",41739,41739,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",3,8,0.03,64,0.025092,3.35723,0.586169,1.04121,0.2133,0.674531,0.0579757,0.397063,"km1",43440,43368,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",4,8,0.03,64,0.0293098,3.31435,0.593358,1.04367,0.196703,0.682356,0.0575009,0.33826,"km1",41232,41232,"no"
"Mt-KaHyPar-Q","Flan_1565.mtx.hgr","no",5,8,0.03,64,0.027592,3.25505,0.587607,1.04215,0.18392,0.680257,0.0500938,0.321821,"km1",42048,42048,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,16,0.03,64,0.029935,3.56161,0.518168,1.26758,0.34812,0.469679,0.0561598,0.279903,"km1",5893,5698,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,16,0.03,64,0.0299909,3.56675,0.537356,1.19854,0.344408,0.476492,0.0517958,0.305229,"km1",6554,6289,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,16,0.03,64,0.0299489,3.49518,0.534821,1.21467,0.345359,0.469256,0.0448783,0.210448,"km1",5403,5261,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,16,0.03,64,0.0299909,3.45388,0.525832,1.25267,0.35304,0.46943,0.0446411,0.234486,"km1",5600,5297,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,16,0.03,64,0.0299863,3.48357,0.536127,1.27089,0.324879,0.470378,0.0492249,0.243012,"km1",5826,5528,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,2,0.03,64,0.0203841,2.99227,0.518074,1.32639,0.0147085,0.509831,0.0112555,0.0363434,"km1",1113,1113,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,2,0.03,64,0.0169974,2.84414,0.535353,1.23939,0.0170692,0.499426,0.0106409,0.030312,"km1",945,945,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,2,0.03,64,0.0111702,2.86973,0.526492,1.27583,0.0189015,0.498953,0.0105498,0.0345573,"km1",1018,1018,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,2,0.03,64,0.00952357,2.95345,0.520576,1.32411,0.0161659,0.50011,0.0087458,0.0296983,"km1",920,920,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,2,0.03,64,0.00049639,2.91085,0.524261,1.27877,0.0150874,0.512985,0.00974131,0.0264824,"km1",987,987,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",1,64,0.03,64,0.0299767,5.19246,0.534136,1.09281,0.736414,0.477456,0.137156,1.03044,"km1",16697,16088,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",2,64,0.03,64,0.0297713,5.0914,0.531069,1.12825,0.816537,0.474997,0.140057,0.954024,"km1",16879,16300,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",3,64,0.03,64,0.0299953,5.18469,0.521883,1.1363,0.689733,0.479175,0.127449,0.946637,"km1",16636,15848,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",4,64,0.03,64,0.0298087,5.1325,0.523664,1.12137,0.827926,0.474167,0.134226,0.979225,"km1",16492,15843,"no"
"Mt-KaHyPar-Q","Freescale1.mtx.hgr","no",5,64,0.03,64,0.0299953,5.57905,0.527643,1.15145,0.873124,0.472652,0.127013,0.957799,"km1",16116,15372,"no"
