"algorithm","graph","timeout","seed","k","epsilon","num_threads","imbalance","totalPartitionTime","objective","km1","cut","failed"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.dual.hgr","no",4,8,0.03,64,0.0225501,2.9909,"km1",4022,3593,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.dual.hgr","no",5,8,0.03,64,0.0216791,2.81529,"km1",3696,3472,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",1,16,0.03,64,0.0291686,1.93154,"km1",21503,21429,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",2,16,0.03,64,0.0279449,1.90248,"km1",19613,19522,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",3,16,0.03,64,0.0238426,1.8277,"km1",23880,23808,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",4,16,0.03,64,0.0261983,1.79831,"km1",22094,21993,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",5,16,0.03,64,0.026511,1.7349,"km1",22450,22379,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",1,2,0.03,64,0.0127818,1.50374,"km1",515,515,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",2,2,0.03,64,0.0143882,1.52282,"km1",726,726,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",3,2,0.03,64,0.0109052,1.37661,"km1",718,718,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",4,2,0.03,64,0.0009912,1.42704,"km1",669,669,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",5,2,0.03,64,0.0201818,1.57641,"km1",505,505,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",1,64,0.03,64,0.0294327,2.81424,"km1",70411,70239,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",2,64,0.03,64,0.0299502,3.02707,"km1",71919,71762,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",3,64,0.03,64,0.0299071,2.73361,"km1",62390,62266,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",4,64,0.03,64,0.0299718,2.94932,"km1",68391,68246,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",5,64,0.03,64,0.0281605,2.89019,"km1",68028,67887,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",1,8,0.03,64,0.0250718,1.77494,"km1",10539,10446,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",2,8,0.03,64,0.0196218,1.62885,"km1",10705,10584,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",3,8,0.03,64,0.0184817,1.76727,"km1",10813,10724,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",4,8,0.03,64,0.0220827,1.69552,"km1",10242,10129,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.hgr","no",5,8,0.03,64,0.0245731,1.73657,"km1",9833,9756,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",1,16,0.03,64,0.0226082,1.2747,"km1",21182,20473,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",2,16,0.03,64,0.0208293,1.31068,"km1",22370,21694,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",3,16,0.03,64,0.028775,1.32867,"km1",20386,19685,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",4,16,0.03,64,0.0249477,1.39565,"km1",22317,21593,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",5,16,0.03,64,0.0283114,1.38623,"km1",23632,22937,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",1,2,0.03,64,0.0129186,1.05576,"km1",546,546,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",2,2,0.03,64,0.0247793,1.06499,"km1",463,463,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",3,2,0.03,64,0.0187647,0.980219,"km1",753,753,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",4,2,0.03,64,0.0129078,1.07447,"km1",548,548,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",5,2,0.03,64,0.0252146,0.969257,"km1",470,470,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",1,64,0.03,64,0.0297555,2.13316,"km1",86595,85762,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",2,64,0.03,64,0.0296261,2.12873,"km1",85658,84830,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",3,64,0.03,64,0.0297986,2.33269,"km1",85658,84801,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",4,64,0.03,64,0.0296261,2.18879,"km1",86054,85225,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",5,64,0.03,64,0.0296692,2.24622,"km1",86010,85197,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",1,8,0.03,64,0.023724,1.27702,"km1",10099,9479,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",2,8,0.03,64,0.0256215,1.28995,"km1",9761,9130,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",3,8,0.03,64,0.0210826,1.27143,"km1",10537,9973,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",4,8,0.03,64,0.022689,1.22172,"km1",10165,9587,"no"
"Mt-KaHyPar Fast","sat14_atco_enc3_opt2_05_21.cnf.primal.hgr","no",5,8,0.03,64,0.0281929,1.17429,"km1",10322,9772,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",1,16,0.03,64,0.0218221,4.10724,"km1",28139,28139,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",2,16,0.03,64,0.0218581,4.30901,"km1",25177,25177,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",3,16,0.03,64,0.0034479,3.88778,"km1",25177,25177,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",4,16,0.03,64,0.0224356,3.89948,"km1",23696,23696,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",5,16,0.03,64,0.0218628,4.33113,"km1",27343,27343,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",1,2,0.03,64,0,2.99556,"km1",1481,1481,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",2,2,0.03,64,0,2.98821,"km1",1481,1481,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",3,2,0.03,64,0,2.6187,"km1",1481,1481,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",4,2,0.03,64,0,2.65375,"km1",1481,1481,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",5,2,0.03,64,0,2.59587,"km1",1481,1481,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",1,64,0.03,64,0.0260369,10.2425,"km1",107547,106994,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",2,64,0.03,64,0.0236579,10.2336,"km1",105320,105057,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",3,64,0.03,64,0.0260244,8.45003,"km1",105990,105073,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",4,64,0.03,64,0.0286349,9.90444,"km1",110303,110076,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",5,64,0.03,64,0.0296616,12.0029,"km1",104627,104054,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",1,8,0.03,64,0.00345103,3.19643,"km1",11848,11848,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",2,8,0.03,64,0.00458259,3.55005,"km1",10367,10367,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",3,8,0.03,64,0.00469215,3.11053,"km1",11848,11848,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",4,8,0.03,64,0.0043087,3.19903,"km1",10367,10367,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.dual.hgr","no",5,8,0.03,64,0.00615786,3.04779,"km1",10367,10367,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",1,16,0.03,64,0.0299941,2.91847,"km1",239111,238866,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",2,16,0.03,64,0.0299798,2.80308,"km1",201590,201513,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",3,16,0.03,64,0.0271348,2.92361,"km1",199497,199445,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",4,16,0.03,64,0.00903541,2.81604,"km1",215753,215602,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",5,16,0.03,64,0.0196006,2.62779,"km1",193495,193364,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",1,2,0.03,64,0.00111335,1.36526,"km1",9944,9944,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",2,2,0.03,64,0.0119949,1.41473,"km1",9931,9931,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",3,2,0.03,64,0.0148382,1.42397,"km1",9947,9947,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",4,2,0.03,64,0,1.4159,"km1",10030,10030,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",5,2,0.03,64,0.0230569,1.36706,"km1",9956,9956,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",1,64,0.03,64,0.0299651,5.68933,"km1",665773,664409,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",2,64,0.03,64,0.0299651,5.64359,"km1",680106,678337,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",3,64,0.03,64,0.0299651,5.79162,"km1",683555,680091,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",4,64,0.03,64,0.0299651,5.7813,"km1",668644,666630,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",5,64,0.03,64,0.0299651,5.61416,"km1",677361,676101,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",1,8,0.03,64,0.01306,2.07128,"km1",119498,119498,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",2,8,0.03,64,0.0229247,2.20195,"km1",97021,96913,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",3,8,0.03,64,0.0299944,2.01446,"km1",74723,74688,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",4,8,0.03,64,0.0120235,2.16351,"km1",106625,106625,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.hgr","no",5,8,0.03,64,0.021831,2.08259,"km1",85668,85554,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",1,16,0.03,64,0.0299937,2.19376,"km1",277905,277476,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",2,16,0.03,64,0.0299651,2.33561,"km1",339566,339256,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",3,16,0.03,64,0.0299937,2.34347,"km1",301355,300663,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",4,16,0.03,64,0.0299937,2.30779,"km1",261742,261340,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",5,16,0.03,64,0.0299937,2.37918,"km1",314665,314305,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",1,2,0.03,64,0.0126954,1.1324,"km1",9955,9955,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",2,2,0.03,64,0.0179887,1.17627,"km1",9955,9955,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",3,2,0.03,64,0.0280393,1.1355,"km1",9955,9955,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",4,2,0.03,64,0.00264488,1.14446,"km1",9955,9955,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",5,2,0.03,64,0.0126954,1.14689,"km1",9955,9955,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",1,64,0.03,64,0.0299634,5.23526,"km1",879937,874965,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",2,64,0.03,64,0.0299634,5.3832,"km1",812547,809425,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",3,64,0.03,64,0.0299634,5.31211,"km1",813717,810888,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",4,64,0.03,64,0.0299634,5.22694,"km1",890585,885570,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",5,64,0.03,64,0.0299634,5.24394,"km1",855914,852969,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",1,8,0.03,64,0.0299655,1.74601,"km1",147191,147165,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",2,8,0.03,64,0.029937,1.71929,"km1",119268,119256,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",3,8,0.03,64,0.029937,1.61329,"km1",116652,116639,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",4,8,0.03,64,0.0299084,1.78935,"km1",113654,113602,"no"
"Mt-KaHyPar Fast","sat14_blocks-blocks-37-1.130-NOTKNOWN.cnf.primal.hgr","no",5,8,0.03,64,0.0298941,1.70732,"km1",139273,139242,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",1,16,0.03,64,0.0299817,44.97,"km1",135826,88449,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",2,16,0.03,64,0.0299405,37.2951,"km1",131276,87524,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",3,16,0.03,64,0.0297546,35.6909,"km1",125605,85273,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",4,16,0.03,64,0.0295314,40.4337,"km1",118585,74546,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",5,16,0.03,64,0.0299978,38.9443,"km1",135516,87753,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",1,2,0.03,64,0.0215959,22.2542,"km1",4916,4916,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",2,2,0.03,64,0.0250637,19.1712,"km1",6141,6141,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",3,2,0.03,64,0.00530241,22.1155,"km1",4277,4277,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",4,2,0.03,64,0.0012846,22.234,"km1",4260,4260,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",5,2,0.03,64,0,22.4939,"km1",4365,4365,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",1,64,0.03,64,0.0299285,55.029,"km1",328261,120069,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",2,64,0.03,64,0.029919,62.7196,"km1",336021,139857,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",3,64,0.03,64,0.0299214,78.714,"km1",347048,134281,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",4,64,0.03,64,0.0298772,57.8525,"km1",330077,127798,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",5,64,0.03,64,0.0299512,76.5493,"km1",334741,135070,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",1,8,0.03,64,0.0294159,23.7768,"km1",66179,49882,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",2,8,0.03,64,0.0225655,24.1459,"km1",67583,49487,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",3,8,0.03,64,0.0296293,28.0705,"km1",59682,43765,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",4,8,0.03,64,0.0287659,23.1766,"km1",66409,46221,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.dual.hgr","no",5,8,0.03,64,0.0253315,28.0587,"km1",66263,49522,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",1,16,0.03,64,0.0299996,22.6747,"km1",1562154,1558087,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",2,16,0.03,64,0.0299996,22.1087,"km1",1339514,1337466,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",3,16,0.03,64,0.029999,23.2089,"km1",1406265,1403292,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",4,16,0.03,64,0.0299996,22.6358,"km1",1458680,1455057,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",5,16,0.03,64,0.0299996,20.743,"km1",1364612,1360543,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",1,2,0.03,64,0.00459712,13.9713,"km1",24087,24087,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",2,2,0.03,64,0.0046758,14.1698,"km1",24193,24193,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",3,2,0.03,64,0.00457478,15.7079,"km1",24148,24148,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",4,2,0.03,64,0.00465468,15.5785,"km1",24149,24149,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",5,2,0.03,64,0.00450262,15.9331,"km1",24130,24130,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",1,64,0.03,64,0.0299996,32.6788,"km1",3198340,3185886,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",2,64,0.03,64,0.0299996,34.8999,"km1",3200083,3184708,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",3,64,0.03,64,0.0299996,36.71,"km1",3173922,3157187,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",4,64,0.03,64,0.0299996,33.2994,"km1",3138480,3124310,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",5,64,0.03,64,0.0299996,34.556,"km1",3256696,3242794,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",1,8,0.03,64,0.0299999,18.2004,"km1",641744,639941,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",2,8,0.03,64,0.0299999,19.7726,"km1",678130,677166,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",3,8,0.03,64,0.0299999,19.6474,"km1",745589,744992,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",4,8,0.03,64,0.0299999,19.9761,"km1",659277,658656,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.hgr","no",5,8,0.03,64,0.0299999,19.6121,"km1",616486,616050,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",1,16,0.03,64,0.0299995,11.9321,"km1",1325520,1323117,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",2,16,0.03,64,0.0299995,11.9677,"km1",1147251,1145818,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",3,16,0.03,64,0.0299995,11.8342,"km1",1259566,1258509,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",4,16,0.03,64,0.0299995,12.7041,"km1",1422192,1419394,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",5,16,0.03,64,0.0299995,12.0187,"km1",1282358,1280519,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",1,2,0.03,64,0.00483587,9.31843,"km1",24181,24181,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",2,2,0.03,64,0.00480117,9.05256,"km1",24150,24150,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",3,2,0.03,64,0.00482647,9.29339,"km1",24267,24267,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",4,2,0.03,64,0.00480623,9.41345,"km1",24152,24152,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",5,2,0.03,64,0.00482763,9.1488,"km1",24153,24153,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",1,64,0.03,64,0.0299972,19.8191,"km1",3140360,3123999,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",2,64,0.03,64,0.0299972,19.2614,"km1",3197795,3171802,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",3,64,0.03,64,0.0299972,19.7545,"km1",3356659,3339210,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",4,64,0.03,64,0.0299972,18.8915,"km1",3104422,3087384,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",5,64,0.03,64,0.0299972,18.9223,"km1",3149438,3139019,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",1,8,0.03,64,0.0299978,10.2446,"km1",669893,669289,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",2,8,0.03,64,0.0299984,10.7725,"km1",555875,555097,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",3,8,0.03,64,0.0299966,10.9447,"km1",617436,616271,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",4,8,0.03,64,0.0299995,11.0846,"km1",687545,686471,"no"
"Mt-KaHyPar Fast","sat14_esawn_uw3.debugged.cnf.primal.hgr","no",5,8,0.03,64,0.0299995,10.3889,"km1",594957,593523,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",1,16,0.03,64,0.0278887,2.31184,"km1",9043,9043,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",2,16,0.03,64,0.0269272,2.24897,"km1",9025,9025,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",3,16,0.03,64,0.0278962,2.08337,"km1",9150,9150,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",4,16,0.03,64,0.028523,2.11083,"km1",9110,9110,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",5,16,0.03,64,0.0249639,2.05996,"km1",9104,9104,"no"
"Mt-KaHyPar Fast","sat14_SAT_dat.k100-24_1_rule_1.cnf.dual.hgr","no",1,2,0.03,64,0,1.51079,"km1",586,586,"no"
