algorithm,graph,timeout,seed,k,epsilon,num_threads,imbalance,totalPartitionTime,objective,km1,cut,failed
PaToH-D,dac2012_superblue11.hgr,no,3,64,0.03,1,0.003157965463952195,7.274,km1,56142,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,4,64,0.03,1,0.0028892024457434218,7.372,km1,54817,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,5,64,0.03,1,0.0032923469730565813,7.399,km1,54116,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,1,8,0.03,1,0.004065040650406582,3.953,km1,10079,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,2,8,0.03,1,0.00290600013438147,3.959,km1,10724,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,3,8,0.03,1,0.006173150574480868,3.981,km1,10248,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,4,8,0.03,1,0.007248202647315738,4.018,km1,9921,2147483647,no
PaToH-D,dac2012_superblue11.hgr,no,5,8,0.03,1,0.005392058052811954,3.994,km1,10313,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,1,16,0.03,1,0.008904465855893884,12.376,km1,28764,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,2,16,0.03,1,0.0040621207242463875,12.074,km1,28017,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,3,16,0.03,1,0.007492631213930068,12.209,km1,28762,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,4,16,0.03,1,0.007046788695415307,12.091,km1,29973,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,5,16,0.03,1,0.0030837440863944465,12.015,km1,27569,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,1,2,0.03,1,0.0,3.528,km1,5044,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,2,2,0.03,1,0.0,3.484,km1,6969,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,3,2,0.03,1,0.0,3.494,km1,5020,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,4,2,0.03,1,0.0,3.472,km1,5164,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,5,2,0.03,1,0.0,3.487,km1,4954,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,1,64,0.03,1,0.005696735522861207,17.404,km1,72173,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,2,64,0.03,1,0.0047555357408233245,17.293,km1,70982,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,3,64,0.03,1,0.004012483281319756,17.162,km1,72745,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,4,64,0.03,1,0.00946153465101296,17.427,km1,73284,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,5,64,0.03,1,0.005300440877792578,17.41,km1,72107,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,1,8,0.03,1,0.0020310603621231937,9.574,km1,21482,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,2,8,0.03,1,0.005734030168677018,9.4,km1,21226,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,3,8,0.03,1,0.011889133827062581,9.459,km1,18382,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,4,8,0.03,1,0.005907413370321857,9.421,km1,19318,2147483647,no
PaToH-D,dac2012_superblue12.hgr,no,5,8,0.03,1,0.004718499987615532,9.476,km1,22511,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,1,16,0.03,1,0.004920610764470146,3.566,km1,22543,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,2,16,0.03,1,0.004895246791457364,3.541,km1,21834,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,3,16,0.03,1,0.004514787196266523,3.505,km1,21843,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,4,16,0.03,1,0.004438695277228177,3.534,km1,22570,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,5,16,0.03,1,0.008902754527469137,3.47,km1,21587,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,1,2,0.03,1,0.0,1.027,km1,4898,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,2,2,0.03,1,0.0,0.99,km1,5829,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,3,2,0.03,1,0.002121109317979375,1.005,km1,4427,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,4,2,0.03,1,0.012992983535245584,0.984,km1,4972,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,5,2,0.03,1,0.0,0.988,km1,4181,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,1,64,0.03,1,0.00456528355483421,4.966,km1,47679,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,2,64,0.03,1,0.005985593994115801,4.915,km1,46734,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,3,64,0.03,1,0.005072537283149048,4.789,km1,48791,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,4,64,0.03,1,0.0031449731155523963,4.914,km1,48063,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,5,64,0.03,1,0.0032464238612153196,5.002,km1,47692,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,1,8,0.03,1,0.0024476544368492448,2.764,km1,16220,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,2,8,0.03,1,0.0006467895144006697,2.737,km1,15565,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,3,8,0.03,1,0.0,2.662,km1,13837,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,4,8,0.03,1,0.005453323356710671,2.635,km1,15486,2147483647,no
PaToH-D,dac2012_superblue14.hgr,no,5,8,0.03,1,0.0047811695476278615,2.629,km1,14759,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,1,16,0.03,1,0.00712534653011665,3.135,km1,23446,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,2,16,0.03,1,0.004857149403166394,3.104,km1,25017,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,3,16,0.03,1,0.007904323321190398,3.139,km1,26358,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,4,16,0.03,1,0.009301899328705288,3.174,km1,23758,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,5,16,0.03,1,0.007400279515201502,3.152,km1,26275,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,1,2,0.03,1,0.0,0.971,km1,7671,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,2,2,0.03,1,0.010015178852707862,0.986,km1,7666,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,3,2,0.03,1,0.01600652977059891,0.994,km1,8639,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,4,2,0.03,1,0.01839218718675717,0.978,km1,9878,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,5,2,0.03,1,0.017329667497207657,0.983,km1,9950,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,1,64,0.03,1,0.009164222873900396,4.393,km1,44851,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,2,64,0.03,1,0.00778958944281527,4.456,km1,42225,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,3,64,0.03,1,0.004307184750733217,4.413,km1,43249,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,4,64,0.03,1,0.006231671554252305,4.428,km1,43930,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,5,64,0.03,1,0.008614369501466212,4.45,km1,44830,2147483647,no
PaToH-D,dac2012_superblue16.hgr,no,1,8,0.03,1,0.01305946639478539,2.494,km1,17916,2147483647,no
