graph,k,epsilon,num_threads,min_km1,avg_km1,min_cut,avg_cut,min_imbalance,avg_imbalance,min_total_time,avg_total_time,avg_time,timeout,failed,infeasible,invalid,instance,algo
vas_stokes_4M.mtx.hgr,64,0.03,64,569666,569666,518237,518237,0.027865,0.027865,102.589,102.589,102.589,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Strong 64
wb-edu.mtx.hgr,2,0.03,64,8713,8817,8713,8817,0.0274147,0.02859136,3.59055,3.900236,3.900236,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Fast 64
wb-edu.mtx.hgr,2,0.03,64,10074,10074,10074,10074,0.0299978,0.0299978,53.0821,53.0821,53.0821,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Strong 64
wb-edu.mtx.hgr,8,0.03,64,102879,105024.6,87656,89310.8,0.0299964,0.02999752,5.77311,6.0435,6.0435,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Fast 64
wb-edu.mtx.hgr,8,0.03,64,103787,103787,87701,87701,0.0299996,0.0299996,70.3224,70.3224,70.3224,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Strong 64
wb-edu.mtx.hgr,16,0.03,64,134620,137764.8,105020,105983.6,0.0299972,0.0299972,6.65905,6.843444,6.843444,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Fast 64
wb-edu.mtx.hgr,16,0.03,64,136489,136489,104039,104039,0.0299988,0.0299988,81.6527,81.6527,81.6527,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Strong 64
wb-edu.mtx.hgr,64,0.03,64,183311,185096.4,121416,122706.4,0.0299987,0.0299987,10.8613,11.03054,11.03054,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Fast 64
wb-edu.mtx.hgr,64,0.03,64,176488,176488,119389,119389,0.0299987,0.0299987,106.062,106.062,106.062,FALSE,FALSE,FALSE,FALSE,5,Mt-KaHyPar Strong 64
af_shell10.mtx.hgr,2,0.03,64,5310,5385,5310,5385,2.6524e-06,0.0038459862,0.902184,0.9069175,0.9069175,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell10.mtx.hgr,2,0.03,64,5250,5250,5250,5250,6.89625e-05,6.89625e-05,1.4984,1.4984,1.4984,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell10.mtx.hgr,8,0.03,64,21530,21895,21440,21805,0.00398389,0.006821955,1.08271,1.084205,1.084205,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell10.mtx.hgr,8,0.03,64,21400,21400,21310,21310,0.010164,0.010164,1.77084,1.77084,1.77084,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell10.mtx.hgr,16,0.03,64,34580,34580,34310,34310,0.0105034,0.0105034,1.29323,1.29323,1.29323,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell10.mtx.hgr,16,0.03,64,33455,33455,33185,33185,0.0169752,0.0169752,2.19219,2.19219,2.19219,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell10.mtx.hgr,64,0.03,64,80260,80560,78790,79095,0.017654,0.0199881,1.55153,1.63524666666667,1.63524666666667,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell10.mtx.hgr,64,0.03,64,77665,77665,76195,76195,0.0297488,0.0297488,3.6954,3.6954,3.6954,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell6.mtx.hgr,2,0.03,64,2070,2095,2070,2095,0.000166384,0.008455892,0.387172,0.388117,0.388117,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell6.mtx.hgr,2,0.03,64,1970,1970,1970,1970,7.92305e-06,7.92305e-06,0.572386,0.572386,0.572386,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell6.mtx.hgr,8,0.03,64,9135,9135,9105,9105,0.0020283,0.0020283,0.565343,0.565343,0.565343,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell6.mtx.hgr,8,0.03,64,9035,9035,9005,9005,0.00432599,0.00432599,0.773054,0.773054,0.773054,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell6.mtx.hgr,16,0.03,64,17395,17395,17200,17200,0.00827153,0.00827153,0.729186,0.729186,0.729186,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell6.mtx.hgr,16,0.03,64,16735,16735,16540,16540,0.0206313,0.0206313,0.945112,0.945112,0.945112,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
af_shell6.mtx.hgr,64,0.03,64,43590,43910,42390,42695,0.0261123,0.0273799,1.05287,1.07747,1.07747,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
af_shell6.mtx.hgr,64,0.03,64,41980,41980,40720,40720,0.0299151,0.0299151,1.77136,1.77136,1.77136,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
boneS10.mtx.hgr,2,0.03,64,4965,5101.5,4965,5101.5,0.0269232,0.02741615,0.980084,0.996102,0.996102,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
boneS10.mtx.hgr,2,0.03,64,4983,4983,4983,4983,0.0214494,0.0214494,1.48438,1.48438,1.48438,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
boneS10.mtx.hgr,8,0.03,64,19062,19204.5,19062,19179,0.02402,0.02583875,1.18782,1.194795,1.194795,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
boneS10.mtx.hgr,8,0.03,64,17238,17238,17166,17166,0.0220089,0.0220089,1.78196,1.78196,1.78196,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
boneS10.mtx.hgr,16,0.03,64,29085,29085,28953,28953,0.0268266,0.0268266,1.3071,1.3071,1.3071,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
boneS10.mtx.hgr,16,0.03,64,28371,28371,28212,28212,0.0270365,0.0270365,2.09103,2.09103,2.09103,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
boneS10.mtx.hgr,64,0.03,64,68019,68202,67302,67431,0.0284695,0.0285045,2.07444,2.141335,2.141335,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
boneS10.mtx.hgr,64,0.03,64,68337,68337,67455,67455,0.0299384,0.0299384,4.43633,4.43633,4.43633,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
Bump_2911.mtx.hgr,2,0.03,64,59232,59344.5,59232,59344.5,0,0,2.43022,2.45848,2.45848,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
Bump_2911.mtx.hgr,2,0.03,64,59154,59154,59154,59154,0,0,5.8731,5.8731,5.8731,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
Bump_2911.mtx.hgr,8,0.03,64,212391,215098,204243,206765,0.00220648,0.00600943,3.04926,3.11216666666667,3.11216666666667,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
Bump_2911.mtx.hgr,8,0.03,64,202989,202989,195027,195027,0.0286678,0.0286678,10.1145,10.1145,10.1145,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
Bump_2911.mtx.hgr,16,0.03,64,312285,319857.75,293676,301110,0.00745752,0.01068343,3.65101,3.739715,3.739715,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
Bump_2911.mtx.hgr,16,0.03,64,303885,303885,285624,285624,0.0289563,0.0289563,13.9214,13.9214,13.9214,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
Bump_2911.mtx.hgr,64,0.03,64,590313,595392,529335,533400,0.029918,0.0299488,6.6227,6.818388,6.818388,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
Bump_2911.mtx.hgr,64,0.03,64,582150,582150,522561,522561,0.029962,0.029962,30.0067,30.0067,30.0067,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
circuit5M.mtx.hgr,2,0.03,64,9237,10473.4,9237,10473.4,0.000182789,0.0081233198,6.33426,7.456528,7.456528,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
circuit5M.mtx.hgr,2,0.03,64,9948,9948,9948,9948,0.00735581,0.00735581,282.079,282.079,282.079,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
circuit5M.mtx.hgr,8,0.03,64,1789218,1833333,1785403,1828792.8,0.0299989,0.0299989,11.7507,14.88804,14.88804,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
circuit5M.mtx.hgr,8,0.03,64,1759609,1759609,1755124,1755124,0.0299989,0.0299989,252.183,252.183,252.183,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
circuit5M.mtx.hgr,16,0.03,64,2890157,2956960,2881414,2948233,0.0299975,0.0299975,18.304,19.50908,19.50908,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
circuit5M.mtx.hgr,16,0.03,64,2901977,2901977,2892067,2892067,0.0299975,0.0299975,296.3,296.3,296.3,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
circuit5M.mtx.hgr,64,0.03,64,4671425,4679030.6,4646527,4652613,0.0299946,0.0299946,35.2908,37.44224,37.44224,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
circuit5M.mtx.hgr,64,0.03,64,4679525,4679525,4651159,4651159,0.0299946,0.0299946,701.432,701.432,701.432,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
CurlCurl_4.mtx.hgr,2,0.03,64,26377,26537,26377,26537,0,0.0086890625,1.22718,1.2403725,1.2403725,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
CurlCurl_4.mtx.hgr,2,0.03,64,26239,26239,26239,26239,0.0130904,0.0130904,3.85744,3.85744,3.85744,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
CurlCurl_4.mtx.hgr,8,0.03,64,88988,90471.4,88189,89553.6,0.00725892,0.016338624,1.62994,1.704672,1.704672,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
CurlCurl_4.mtx.hgr,8,0.03,64,91954,91954,90984,90984,0.0201267,0.0201267,7.12682,7.12682,7.12682,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
CurlCurl_4.mtx.hgr,16,0.03,64,142843,144845.2,140125,142075.6,0.012824,0.01954928,1.98966,2.07511,2.07511,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
CurlCurl_4.mtx.hgr,16,0.03,64,138623,138623,136137,136137,0.0287398,0.0287398,9.89636,9.89636,9.89636,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
CurlCurl_4.mtx.hgr,64,0.03,64,286995,288702.6,276063,277818.4,0.0288472,0.02929886,3.56911,3.63838,3.63838,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
CurlCurl_4.mtx.hgr,64,0.03,64,282172,282172,271844,271844,0.0299226,0.0299226,22.3201,22.3201,22.3201,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue11.hgr,2,0.03,64,1434,1605.75,1434,1605.75,0.00395587,0.0227373175,0.541564,0.58391975,0.58391975,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue11.hgr,2,0.03,64,1590,1590,1590,1590,0.0284176,0.0284176,2.37069,2.37069,2.37069,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue11.hgr,8,0.03,64,8648,8829,8506,8721,0.0280689,0.0291635666666667,0.893577,0.924302333333333,0.924302333333333,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue11.hgr,8,0.03,64,8260,8260,8196,8196,0.0272626,0.0272626,3.00851,3.00851,3.00851,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue11.hgr,16,0.03,64,15594,16129.75,15231,15722.25,0.0257845,0.02878705,1.10655,1.17756,1.17756,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue11.hgr,16,0.03,64,15990,15990,15571,15571,0.0286233,0.0286233,4.14547,4.14547,4.14547,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue11.hgr,64,0.03,64,47240,47847.4,44614,45024.8,0.0290936,0.0295908,2.01637,2.060744,2.060744,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue11.hgr,64,0.03,64,45759,45759,43254,43254,0.0297655,0.0297655,10.4938,10.4938,10.4938,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue12.hgr,2,0.03,64,4817,5134.66666666667,4817,5134.66666666667,0.0125316,0.0164048666666667,0.811669,0.868672,0.868672,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue12.hgr,2,0.03,64,5922,5922,5922,5922,0.0240369,0.0240369,3.14158,3.14158,3.14158,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue12.hgr,8,0.03,64,17022,17379.25,16829,17116.75,0.0157407,0.024419175,1.40381,1.49529,1.49529,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue12.hgr,8,0.03,64,16943,16943,16614,16614,0.0235553,0.0235553,5.73542,5.73542,5.73542,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue12.hgr,16,0.03,64,25768,26335.25,24620,25256,0.0197657,0.0255988,1.92825,1.9782,1.9782,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue12.hgr,16,0.03,64,26394,26394,25673,25673,0.0293265,0.0293265,8.32961,8.32961,8.32961,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue12.hgr,64,0.03,64,66977,68112.2,57110,58077.8,0.0257592,0.02886016,3.48343,3.536518,3.536518,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue12.hgr,64,0.03,64,66748,66748,57138,57138,0.0298707,0.0298707,18.4684,18.4684,18.4684,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue14.hgr,2,0.03,64,3933,4408.75,3933,4408.75,0.0027362,0.0040884475,0.480512,0.51511375,0.51511375,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue14.hgr,2,0.03,64,3940,3940,3940,3940,0.0251584,0.0251584,2.05088,2.05088,2.05088,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue14.hgr,8,0.03,64,12535,12905.6666666667,12010,12431,0.013367,0.0200589333333333,0.928466,0.966821,0.966821,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue14.hgr,8,0.03,64,14536,14536,14080,14080,0.0229674,0.0229674,3.46916,3.46916,3.46916,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue14.hgr,16,0.03,64,18869,19507,17925,18389.25,0.0256176,0.02825545,1.09755,1.151075,1.151075,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue14.hgr,16,0.03,64,19689,19689,18591,18591,0.021813,0.021813,3.99721,3.99721,3.99721,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue14.hgr,64,0.03,64,41995,42807.6,35886,36408,0.0289135,0.02962364,1.78173,1.879288,1.879288,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue14.hgr,64,0.03,64,42159,42159,36263,36263,0.029928,0.029928,8.41176,8.41176,8.41176,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue16.hgr,2,0.03,64,7823,8219,7823,8219,0,0.00052219,0.606749,0.625611333333333,0.625611333333333,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue16.hgr,2,0.03,64,8611,8611,8611,8611,0.000120285,0.000120285,1.93261,1.93261,1.93261,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue16.hgr,8,0.03,64,17393,17974.6666666667,16781,17246.3333333333,2.29113e-05,0.00137468043333333,0.876463,0.912171333333333,0.912171333333333,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue16.hgr,8,0.03,64,17738,17738,17016,17016,0.00245151,0.00245151,2.55739,2.55739,2.55739,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue16.hgr,16,0.03,64,22565,22815,21325,21556,0.00526955,0.00824797666666667,1.08306,1.08993,1.08993,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue16.hgr,16,0.03,64,22060,22060,20924,20924,0.0219488,0.0219488,3.56503,3.56503,3.56503,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue16.hgr,64,0.03,64,35565,35936.8,32570,32870.6,0.026118,0.02846408,1.60109,1.682144,1.682144,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue16.hgr,64,0.03,64,34657,34657,31601,31601,0.0296921,0.0296921,7.96817,7.96817,7.96817,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue19.hgr,2,0.03,64,1413,1417.75,1413,1417.75,0.0182705,0.0210792,0.4597,0.47442925,0.47442925,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue19.hgr,2,0.03,64,1694,1694,1694,1694,7.65577e-06,7.65577e-06,1.71512,1.71512,1.71512,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue19.hgr,8,0.03,64,9418,9870,9308,9717.75,0.023656,0.026836975,0.808665,0.8533015,0.8533015,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue19.hgr,8,0.03,64,9583,9583,9375,9375,0.0294437,0.0294437,3.1931,3.1931,3.1931,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue19.hgr,16,0.03,64,15012,15105.75,14127,14367.75,0.0280194,0.02942035,0.971833,1.04481575,1.04481575,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue19.hgr,16,0.03,64,14351,14351,13698,13698,0.0280194,0.0280194,4.06225,4.06225,4.06225,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue19.hgr,64,0.03,64,32313,33118,28938,29605,0.0293974,0.02966682,1.65926,1.747982,1.747982,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue19.hgr,64,0.03,64,35013,35013,31001,31001,0.0298873,0.0298873,9.00182,9.00182,9.00182,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue2.hgr,2,0.03,64,3255,3704.75,3255,3704.75,0,0.0085363775,0.649067,0.6822745,0.6822745,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue2.hgr,2,0.03,64,3243,3243,3243,3243,0,0,2.75499,2.75499,2.75499,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue2.hgr,8,0.03,64,14630,15193,14173,14729.5,0.0167629,0.02082295,1.08178,1.115705,1.115705,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue2.hgr,8,0.03,64,15295,15295,14802,14802,0.0283947,0.0283947,4.75916,4.75916,4.75916,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue2.hgr,16,0.03,64,27137,27878.25,26015,26810.25,0.0269692,0.02908735,1.39596,1.45611,1.45611,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue2.hgr,16,0.03,64,27219,27219,26257,26257,0.029994,0.029994,5.77204,5.77204,5.77204,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue2.hgr,64,0.03,64,61665,63117.8,56785,58091.4,0.027871,0.02950528,2.22072,2.26864,2.26864,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue2.hgr,64,0.03,64,60439,60439,55669,55669,0.0297713,0.0297713,13.3884,13.3884,13.3884,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue3.hgr,2,0.03,64,1679,1920.66666666667,1679,1920.66666666667,0.018524,0.0223376,0.600685,0.631167333333333,0.631167333333333,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue3.hgr,2,0.03,64,1655,1655,1655,1655,0.0299997,0.0299997,2.47401,2.47401,2.47401,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue3.hgr,8,0.03,64,14796,15421.6666666667,13878,14704.3333333333,0.0243501,0.0252942333333333,1.29587,1.33751666666667,1.33751666666667,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue3.hgr,8,0.03,64,14232,14232,13405,13405,0.0154171,0.0154171,5.1141,5.1141,5.1141,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue3.hgr,16,0.03,64,23478,24265.4,20451,20981.6,0.0221537,0.02376074,1.56244,1.681036,1.681036,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue3.hgr,16,0.03,64,24227,24227,20858,20858,0.0272433,0.0272433,7.38512,7.38512,7.38512,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue3.hgr,64,0.03,64,49427,50242.4,38345,39252,0.024193,0.02854354,2.57218,2.655384,2.655384,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue3.hgr,64,0.03,64,47736,47736,37747,37747,0.0292129,0.0292129,14.8436,14.8436,14.8436,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue6.hgr,2,0.03,64,2860,3188.33333333333,2860,3188.33333333333,0,0.0146689333333333,0.679736,0.693272333333333,0.693272333333333,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue6.hgr,2,0.03,64,3504,3504,3504,3504,0.0136805,0.0136805,2.17804,2.17804,2.17804,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue6.hgr,8,0.03,64,14636,15081.25,14298,14765.75,0.0164007,0.020038275,1.21766,1.35217,1.35217,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue6.hgr,8,0.03,64,13628,13628,13378,13378,0.0167724,0.0167724,4.49041,4.49041,4.49041,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue6.hgr,16,0.03,64,24286,24840,22354,23075,0.0240396,0.026392175,1.75194,1.8030175,1.8030175,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue6.hgr,16,0.03,64,24338,24338,22235,22235,0.0264277,0.0264277,7.02423,7.02423,7.02423,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue6.hgr,64,0.03,64,52066,52754.8,42071,42507.6,0.029542,0.02987096,2.68242,2.766,2.766,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue6.hgr,64,0.03,64,51466,51466,42291,42291,0.0299848,0.0299848,14.4032,14.4032,14.4032,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue7.hgr,2,0.03,64,2100,2109.66666666667,2100,2109.66666666667,0.0281764,0.0281959666666667,0.810662,0.820259,0.820259,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue7.hgr,2,0.03,64,2096,2096,2096,2096,0.0299731,0.0299731,2.53771,2.53771,2.53771,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue7.hgr,8,0.03,64,15588,15880.3333333333,15396,15723,0.0217258,0.0259369,1.35885,1.46143666666667,1.46143666666667,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue7.hgr,8,0.03,64,15860,15860,15633,15633,0.0213612,0.0213612,4.49682,4.49682,4.49682,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue7.hgr,16,0.03,64,28150,29215,27775,28649.5,0.0281483,0.029456925,2.03985,2.082885,2.082885,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue7.hgr,16,0.03,64,28359,28359,27912,27912,0.0299715,0.0299715,9.46393,9.46393,9.46393,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue7.hgr,64,0.03,64,78446,79507,71235,72198.6,0.0294062,0.0297638,3.4592,3.529284,3.529284,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue7.hgr,64,0.03,64,78012,78012,70259,70259,0.0299708,0.0299708,23.9845,23.9845,23.9845,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue9.hgr,2,0.03,64,1857,1884.5,1857,1884.5,0,0.0015307975,0.582627,0.58927125,0.58927125,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue9.hgr,2,0.03,64,1961,1961,1961,1961,0.0142716,0.0142716,2.17296,2.17296,2.17296,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue9.hgr,8,0.03,64,9668,10061.25,9465,9857.75,0.0196699,0.024817125,1.12543,1.2000625,1.2000625,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue9.hgr,8,0.03,64,9702,9702,9573,9573,0.0279131,0.0279131,4.38912,4.38912,4.38912,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue9.hgr,16,0.03,64,18689,19303.75,17675,18205,0.029808,0.02991225,1.60778,1.676725,1.676725,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue9.hgr,16,0.03,64,18882,18882,17648,17648,0.0291637,0.0291637,7.96152,7.96152,7.96152,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
dac2012_superblue9.hgr,64,0.03,64,51799,52694,42755,43701.8,0.0298643,0.02992494,2.59018,2.701526,2.701526,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Fast 64
dac2012_superblue9.hgr,64,0.03,64,50838,50838,42517,42517,0.0299401,0.0299401,15.9023,15.9023,15.9023,FALSE,FALSE,FALSE,FALSE,6,Mt-KaHyPar Strong 64
